visit_id,user_id,restaurant_id,rating_given,visit_date
776,50847,413,4.4,2020-10-10
777,6026,650,4.4,2020-07-31
778,9517,570,4.0,2021-08-03
779,45116,743,2.9,2020-11-05
780,72001,597,2.1,2025-05-17
781,79334,531,2.0,2022-08-12
782,32914,969,4.7,2024-03-05
783,28021,147,1.2,2024-12-03
784,73012,294,1.3,2025-04-08
785,13282,330,4.4,2024-11-07
786,34205,641,2.4,2023-07-27
787,78827,1,2.5,2023-11-24
788,90611,388,3.8,2021-07-20
789,92997,389,3.5,2024-11-29
790,45657,187,3.0,2021-10-26
791,76590,481,2.6,2024-12-03
792,1613,389,4.5,2023-10-19
793,96656,614,4.8,2025-04-03
794,58557,897,3.5,2023-04-22
795,83952,241,2.9,2022-03-07
796,38818,921,1.9,2025-05-21
797,98245,779,4.7,2020-12-27
798,83173,620,2.4,2021-11-22
799,94907,442,4.1,2024-04-28
800,15910,682,4.7,2024-12-10
801,31214,20,3.9,2024-12-16
802,57329,683,1.9,2022-01-27
803,54948,451,2.1,2021-12-13
804,72534,325,1.3,2023-01-17
805,51090,210,1.5,2023-12-19
806,1217,747,2.6,2020-08-16
807,73889,825,3.6,2024-03-19
808,40714,903,3.0,2025-07-14
809,16919,620,1.7,2025-02-17
810,82286,477,3.7,2024-10-23
811,61008,211,4.0,2024-10-30
812,64393,87,2.4,2022-01-31
813,91416,69,2.7,2023-07-12
814,2752,710,2.0,2022-08-12
815,22025,842,4.5,2023-09-29
816,87630,63,3.0,2025-01-04
817,97352,616,1.4,2021-04-16
818,32777,926,3.4,2023-05-22
819,45755,443,2.2,2020-11-21
820,43967,675,4.4,2024-03-28
821,24101,786,4.3,2025-02-09
822,59487,598,2.4,2023-05-28
823,15481,296,4.0,2023-02-13
824,41404,915,3.6,2020-11-03
825,18757,971,1.4,2021-08-30
826,42985,83,2.6,2021-07-26
827,4846,543,2.4,2024-01-23
828,90749,478,4.5,2025-06-12
829,36582,136,1.9,2024-02-04
830,2068,957,4.8,2021-11-02
831,50516,521,1.4,2023-05-28
832,67769,222,2.3,2023-07-30
833,43134,149,1.9,2022-12-03
834,19787,650,4.0,2025-03-02
835,49744,716,2.6,2024-06-26
836,53654,784,3.8,2022-08-27
837,20732,744,4.7,2024-03-01
838,52908,732,2.7,2023-11-06
839,35976,856,4.1,2023-03-15
840,33117,680,2.5,2025-04-16
841,76682,636,4.3,2020-08-16
842,61020,241,1.4,2024-09-16
843,28160,550,4.8,2024-05-31
844,97570,709,1.2,2020-12-14
845,27712,1,2.2,2020-08-17
846,34388,624,3.8,2021-03-24
847,58386,889,1.0,2024-08-25
848,32131,750,1.2,2023-08-26
849,92068,669,3.1,2022-12-02
850,12231,848,1.3,2025-05-23
851,40024,713,1.8,2024-03-29
852,3289,698,4.4,2022-02-07
853,70416,970,2.6,2024-10-23
854,54609,585,1.8,2023-05-24
855,94370,336,1.6,2021-12-08
856,90549,330,1.5,2021-04-07
857,6696,482,4.5,2025-05-20
858,27909,691,1.2,2020-08-10
859,64037,782,1.7,2024-05-29
860,27401,214,2.9,2022-01-03
861,94904,580,4.4,2020-11-21
862,39941,944,4.3,2024-03-28
863,85138,143,2.4,2023-11-18
864,76680,334,1.9,2024-10-07
865,14541,932,2.0,2022-12-28
866,71186,458,1.4,2023-06-05
867,44596,74,3.1,2024-09-30
868,55975,909,1.7,2023-04-09
869,67928,314,4.1,2023-11-01
870,68092,820,4.5,2024-06-13
871,42032,350,4.8,2021-06-04
872,29295,801,4.8,2021-04-15
873,21924,650,3.4,2021-03-14
874,67962,566,1.6,2025-02-05
875,53067,196,4.2,2021-06-15
876,10284,853,2.2,2021-08-18
877,32543,574,4.7,2024-12-07
878,50449,128,4.8,2020-10-10
879,22037,100,2.0,2021-07-12
880,82194,870,1.1,2020-11-20
881,99249,545,4.0,2020-08-13
882,5089,362,1.9,2022-09-15
883,95040,783,1.6,2021-07-16
884,27264,513,1.7,2021-04-16
885,4246,755,3.2,2022-06-07
886,53773,192,4.5,2025-01-24
887,14944,449,3.1,2022-06-07
888,66084,903,3.7,2022-07-02
889,69751,14,3.8,2021-05-14
890,58353,208,3.0,2022-05-10
891,21356,974,1.4,2021-04-19
892,68755,783,3.6,2025-06-18
893,76255,394,2.4,2023-12-21
894,24385,785,1.4,2021-08-10
895,45312,123,4.8,2020-09-01
896,71804,509,1.5,2023-05-23
897,93691,815,4.2,2021-07-06
898,77472,671,1.8,2021-10-28
899,62684,863,2.6,2024-07-07
900,53733,373,3.9,2022-09-03
901,26189,983,4.8,2021-12-02
902,202,176,2.8,2021-09-06
903,41675,243,4.2,2023-10-21
904,50063,631,4.6,2021-01-23
905,18890,454,4.3,2023-08-16
906,93617,654,1.8,2025-03-25
907,74423,563,5.0,2023-12-30
908,75746,883,3.5,2022-12-19
909,60513,365,2.9,2025-06-06
910,7207,238,3.7,2023-03-17
911,40147,328,4.2,2024-01-31
912,76131,719,4.2,2021-01-23
913,72228,628,5.0,2023-11-13
914,67834,86,2.5,2020-12-09
915,83493,42,4.6,2021-11-25
916,94146,473,1.1,2024-05-02
917,89050,351,1.3,2022-11-11
918,99991,332,3.6,2021-04-22
919,27037,541,3.0,2022-10-12
920,21318,878,4.8,2025-06-04
921,15190,463,4.7,2021-10-27
922,4776,986,3.2,2023-08-27
923,8739,580,4.9,2021-07-12
924,37694,384,1.7,2024-11-04
925,66127,307,1.2,2022-05-24
926,84660,40,2.6,2025-05-31
927,41340,857,3.2,2022-11-10
928,98941,176,2.2,2025-01-30
929,24374,184,2.9,2020-12-17
930,10534,365,3.1,2021-02-23
931,63562,714,1.6,2021-04-18
932,35561,250,1.4,2024-09-10
933,67491,16,4.7,2024-12-30
934,54906,580,2.4,2024-12-25
935,46286,710,4.9,2024-02-20
936,1043,958,3.3,2022-05-23
937,33913,661,1.0,2025-02-06
938,81293,140,3.2,2023-02-02
939,79316,146,1.9,2024-02-14
940,48573,736,2.3,2022-07-11
941,39799,639,4.8,2024-01-13
942,1078,142,4.8,2023-06-27
943,81410,482,4.2,2022-04-02
944,29780,417,2.3,2024-10-07
945,98418,695,4.2,2021-09-29
946,29393,397,4.2,2023-07-24
947,24124,138,1.3,2023-08-14
948,6551,608,4.1,2023-12-02
949,84469,225,1.4,2021-11-22
950,7421,881,1.6,2021-01-26
951,59054,356,2.1,2021-05-12
952,87861,203,1.1,2023-10-03
953,78585,826,2.4,2025-02-12
954,51727,176,4.2,2025-06-19
955,90531,676,1.5,2022-12-06
956,5461,684,4.3,2024-10-26
957,69014,363,4.8,2025-02-08
958,13706,719,2.1,2021-06-23
959,43139,466,3.6,2023-11-29
960,44644,943,3.4,2022-04-24
961,58908,700,3.7,2023-05-01
962,11418,150,2.6,2020-09-10
963,89153,451,1.6,2025-01-14
964,64934,338,3.1,2022-04-24
965,5493,825,2.2,2022-07-24
966,98322,210,2.2,2021-02-04
967,79330,631,1.1,2023-10-22
968,5677,202,1.2,2021-03-15
969,25024,511,2.4,2023-11-21
970,16014,626,1.0,2021-10-12
971,93393,357,3.6,2022-06-27
972,68315,687,1.1,2024-09-15
973,51141,134,1.7,2024-12-21
974,23170,663,4.3,2024-07-24
975,34005,3,3.6,2023-06-08
976,79235,896,3.1,2021-11-21
977,3905,192,3.9,2023-08-12
978,7588,755,2.7,2023-07-14
979,2654,114,3.8,2020-09-22
980,27967,64,3.7,2023-08-13
981,69349,548,4.5,2023-08-08
982,40664,372,2.5,2020-11-18
983,17527,346,4.1,2023-11-08
984,44272,915,3.7,2020-10-14
985,96985,837,4.7,2020-11-11
986,28146,128,3.6,2022-05-15
987,47944,390,1.5,2021-01-31
988,99960,152,1.4,2025-02-19
989,91820,473,1.3,2023-09-15
990,98942,282,4.7,2021-07-05
991,50784,305,1.4,2024-04-18
992,43233,447,4.1,2022-05-04
993,24182,675,3.6,2020-10-15
994,9038,677,4.9,2024-10-26
995,77146,970,3.7,2024-10-03
996,57736,363,4.0,2022-02-05
997,59473,852,1.3,2021-12-03
998,97898,157,4.6,2025-04-08
999,83037,454,2.2,2024-05-26
1000,80555,973,2.8,2024-05-16
1001,9813,64,3.4,2022-04-17
1002,35834,312,2.5,2022-06-26
1003,64052,17,4.7,2025-05-13
1004,93680,130,3.3,2023-11-04
1005,7799,601,4.8,2024-08-27
1006,23467,533,2.2,2023-04-01
1007,21329,611,2.8,2022-08-06
1008,65692,538,1.7,2020-10-17
1009,60962,279,2.2,2020-11-08
1010,95757,158,1.3,2025-02-08
1011,57714,985,4.5,2022-08-21
1012,8382,533,4.9,2020-08-14
1013,40049,954,2.6,2024-08-02
1014,81106,893,2.7,2023-06-21
1015,93329,76,4.5,2024-02-07
1016,41672,998,4.7,2025-07-09
1017,66046,174,3.3,2020-12-07
1018,64065,608,4.9,2025-01-17
1019,14080,142,1.3,2023-12-05
1020,34967,857,2.2,2022-04-14
1021,45599,355,4.7,2020-12-26
1022,18634,844,2.0,2021-12-26
1023,13357,367,2.7,2021-07-08
1024,28178,506,1.3,2022-01-21
1025,18046,808,2.4,2025-02-02
1026,98652,756,1.5,2024-09-02
1027,78134,431,1.5,2023-02-08
1028,19090,996,3.1,2024-07-12
1029,95382,347,3.1,2022-10-02
1030,41663,120,1.8,2022-07-08
1031,5934,362,1.0,2020-12-22
1032,34731,706,3.7,2020-08-20
1033,44288,641,2.6,2024-09-04
1034,18300,221,2.0,2020-08-26
1035,37302,366,4.7,2021-07-13
1036,46600,770,3.5,2022-05-06
1037,92409,800,2.8,2022-09-12
1038,42676,952,1.4,2021-12-15
1039,62590,81,4.9,2024-03-09
1040,99593,468,2.5,2022-05-16
1041,84543,69,2.4,2020-08-24
1042,18712,504,4.7,2020-12-07
1043,36789,66,2.0,2021-07-18
1044,40260,303,3.7,2023-11-10
1045,30954,584,1.5,2021-08-27
1046,47536,876,4.8,2022-01-03
1047,51068,8,3.7,2022-12-06
1048,40164,259,1.4,2022-02-07
1049,64130,357,1.1,2025-07-14
1050,1472,340,3.5,2022-01-26
1051,56725,465,2.7,2022-02-20
1052,2317,864,4.3,2020-09-28
1053,18295,952,3.8,2025-04-06
1054,20239,680,2.2,2023-11-11
1055,98270,248,3.3,2020-08-23
1056,56084,687,1.9,2023-10-10
1057,53056,349,1.0,2025-05-14
1058,3335,403,4.5,2021-11-01
1059,67448,899,5.0,2022-06-23
1060,73575,302,2.5,2023-08-06
1061,97971,668,3.4,2022-11-25
1062,30153,79,3.1,2020-11-11
1063,9821,979,2.5,2024-03-23
1064,30748,845,1.7,2023-03-29
1065,416,265,1.5,2024-11-22
1066,29511,506,1.6,2022-08-06
1067,97669,390,2.8,2021-10-18
1068,55902,580,3.3,2021-05-12
1069,49611,651,2.9,2025-03-27
1070,38370,81,1.3,2025-03-02
1071,40080,19,3.6,2025-01-04
1072,79402,95,3.5,2020-08-12
1073,19366,2,2.9,2022-07-18
1074,40212,331,2.1,2024-01-02
1075,69363,69,3.6,2023-05-02
1076,99520,915,1.5,2024-09-09
1077,12457,284,2.2,2022-09-05
1078,60990,121,4.0,2022-07-16
1079,29455,705,2.7,2020-09-24
1080,60807,292,3.6,2024-10-20
1081,33539,828,1.8,2020-11-09
1082,39012,790,2.7,2020-11-23
1083,7312,118,2.3,2022-08-31
1084,8731,144,1.9,2022-02-07
1085,8958,708,3.3,2021-10-16
1086,244,298,2.4,2021-10-23
1087,3977,192,2.1,2021-11-08
1088,94553,181,2.5,2024-06-16
1089,7810,32,3.8,2025-05-08
1090,21608,452,4.9,2021-11-28
1091,66269,648,2.4,2023-08-06
1092,13815,879,4.2,2021-08-11
1093,23189,115,1.1,2022-09-16
1094,57432,69,4.3,2024-06-01
1095,97703,565,1.2,2020-12-09
1096,1547,249,1.1,2024-12-19
1097,38746,450,3.9,2023-03-05
1098,89714,651,4.6,2021-01-11
1099,74413,867,1.0,2022-02-11
1100,30857,738,4.3,2023-05-30
1101,83557,662,3.2,2023-09-19
1102,23715,182,4.8,2021-06-19
1103,72234,456,3.6,2024-01-13
1104,74501,515,4.1,2024-03-23
1105,30421,375,1.3,2024-09-19
1106,42432,696,1.0,2024-10-19
1107,86585,134,4.4,2023-10-03
1108,31413,305,4.1,2020-09-30
1109,4052,563,3.0,2023-02-11
1110,64,23,3.2,2021-12-02
1111,53551,475,4.1,2024-05-26
1112,15188,159,2.4,2021-03-23
1113,84509,953,4.8,2022-09-08
1114,73931,254,2.8,2023-08-26
1115,90198,417,3.8,2021-10-04
1116,74327,191,4.0,2020-08-03
1117,84203,294,1.1,2023-01-03
1118,39666,918,1.6,2021-09-03
1119,58563,506,2.1,2020-09-14
1120,62524,870,5.0,2021-04-29
1121,37878,657,1.0,2024-12-01
1122,82389,830,1.8,2023-03-15
1123,17497,596,2.1,2020-09-03
1124,90627,37,1.1,2023-01-07
1125,59191,839,2.4,2022-12-13
1126,55193,901,2.6,2024-10-02
1127,62051,682,2.9,2024-05-10
1128,54399,110,3.8,2023-04-25
1129,13450,769,1.7,2025-01-31
1130,19909,740,1.3,2024-07-04
1131,42872,425,4.3,2023-10-04
1132,56729,789,4.2,2022-05-16
1133,5970,231,4.1,2023-08-27
1134,20221,330,1.8,2022-09-04
1135,98772,425,1.3,2023-07-04
1136,59063,950,1.1,2025-03-13
1137,47941,636,3.7,2021-04-12
1138,21840,313,1.6,2021-06-24
1139,8653,833,4.1,2023-12-24
1140,73045,518,4.5,2024-10-27
1141,19987,487,4.3,2022-06-28
1142,71714,627,3.6,2024-10-30
1143,59928,253,4.3,2025-02-21
1144,58675,616,1.5,2020-08-22
1145,37721,401,1.9,2021-09-28
1146,261,994,4.5,2021-01-10
1147,16605,276,2.9,2021-11-24
1148,62239,929,3.7,2024-07-05
1149,43065,383,2.9,2023-06-14
1150,53569,997,3.5,2024-11-14
1151,1288,46,2.8,2021-01-04
1152,97464,756,4.4,2023-07-14
1153,75737,39,3.2,2021-09-01
1154,64581,366,2.6,2023-03-24
1155,38036,919,4.6,2023-03-11
1156,10361,409,2.0,2021-11-26
1157,50090,230,2.5,2022-05-08
1158,77039,188,4.7,2024-06-13
1159,17407,600,3.2,2024-04-25
1160,83103,631,1.4,2024-03-17
1161,20578,626,2.8,2022-10-14
1162,23227,892,2.7,2023-12-09
1163,78296,663,2.2,2024-09-04
1164,86355,929,1.5,2021-10-05
1165,44883,19,2.5,2022-11-21
1166,58478,59,3.6,2021-06-08
1167,98826,834,3.0,2025-04-03
1168,41359,714,1.1,2020-12-25
1169,15834,573,3.5,2021-06-25
1170,80087,632,2.7,2024-03-26
1171,26018,804,2.8,2025-04-16
1172,34780,673,2.6,2024-07-03
1173,50694,713,1.8,2021-12-15
1174,86240,937,2.7,2023-12-05
1175,12280,962,3.3,2022-02-23
1176,64590,183,3.0,2025-01-24
1177,3959,842,3.2,2021-05-13
1178,83586,150,1.3,2025-03-28
1179,20769,739,4.5,2021-07-23
1180,9729,89,2.2,2024-04-30
1181,22378,696,1.5,2024-10-15
1182,28122,836,4.3,2022-12-29
1183,85546,550,4.7,2023-09-10
1184,10647,225,2.8,2021-02-10
1185,95244,188,2.2,2021-07-22
1186,11821,132,1.7,2021-11-14
1187,19554,831,2.0,2024-09-05
1188,74835,951,4.5,2025-06-05
1189,20920,751,1.0,2024-05-16
1190,8083,763,3.5,2021-02-19
1191,37253,296,3.0,2021-05-26
1192,82491,217,2.2,2025-05-31
1193,13753,95,2.5,2023-09-03
1194,57960,632,1.3,2020-11-19
1195,24620,694,1.4,2024-11-11
1196,44947,652,1.7,2022-08-18
1197,61667,5,4.9,2024-11-20
1198,73558,706,3.6,2022-02-21
1199,86627,375,4.4,2023-03-12
1200,12103,550,1.5,2024-02-11
1201,54802,578,4.3,2023-08-25
1202,87863,354,4.6,2022-11-30
1203,71652,116,4.8,2023-06-19
1204,80836,639,4.5,2023-01-15
1205,19992,87,4.4,2022-05-07
1206,70225,25,4.8,2025-01-28
1207,97877,671,4.0,2023-03-07
1208,52948,178,3.4,2021-05-05
1209,79649,196,4.6,2022-10-07
1210,97677,461,3.2,2020-08-31
1211,20177,414,4.7,2024-08-04
1212,66172,888,1.4,2021-11-02
1213,17031,484,1.2,2021-07-22
1214,56279,780,2.5,2023-09-12
1215,89475,814,3.8,2021-08-21
1216,45940,578,3.9,2020-07-28
1217,35199,826,4.4,2021-07-03
1218,2598,366,4.3,2024-09-27
1219,92900,492,1.9,2022-03-28
1220,74844,120,2.3,2021-06-08
1221,97322,117,2.6,2023-09-02
1222,42994,721,3.2,2023-08-03
1223,22382,396,3.1,2025-05-24
1224,29842,811,1.1,2022-09-09
1225,72760,818,1.5,2021-02-12
1226,46744,18,2.3,2022-01-02
1227,38600,697,3.0,2025-02-05
1228,64202,92,2.4,2024-01-05
1229,81004,59,3.8,2022-11-12
1230,41581,716,2.2,2024-03-02
1231,44383,594,2.8,2022-03-03
1232,79792,49,4.8,2023-01-27
1233,18480,410,4.5,2022-06-22
1234,54237,541,3.1,2022-07-19
1235,39828,815,3.0,2021-03-15
1236,63822,276,4.1,2024-03-22
1237,97724,622,4.8,2022-04-25
1238,63605,426,1.0,2021-06-01
1239,94077,812,4.4,2021-03-02
1240,73183,654,2.6,2024-04-14
1241,56271,490,4.1,2020-09-19
1242,3839,350,3.9,2022-12-05
1243,78684,401,2.9,2023-04-16
1244,76175,766,4.5,2024-03-27
1245,67051,547,4.4,2024-11-14
1246,4227,611,2.2,2023-08-30
1247,13678,412,3.2,2021-08-03
1248,72944,595,4.5,2023-11-04
1249,39359,958,4.8,2023-10-21
1250,55499,778,4.7,2023-08-23
1251,86724,334,1.6,2024-07-10
1252,71215,519,4.4,2022-09-11
1253,65910,940,1.4,2023-03-28
1254,81914,157,1.6,2021-12-26
1255,34142,921,1.8,2020-10-26
1256,64725,4,2.3,2022-09-03
1257,55681,44,2.0,2023-11-29
1258,52464,110,1.7,2020-08-03
1259,13258,521,2.1,2022-07-12
1260,38299,555,2.5,2022-04-27
1261,66624,333,3.4,2020-09-21
1262,52125,257,4.8,2021-03-14
1263,39163,271,4.7,2023-12-26
1264,39032,558,4.9,2023-06-22
1265,65324,241,3.2,2025-03-21
1266,72940,902,3.4,2021-10-27
1267,38223,286,4.2,2023-06-15
1268,38424,488,1.8,2021-08-04
1269,8089,228,3.8,2023-10-12
1270,99740,80,1.9,2022-11-26
1271,44873,126,1.2,2021-10-22
1272,72344,509,1.9,2021-07-18
1273,40635,335,3.6,2021-09-05
1274,56543,942,2.5,2020-08-28
1275,16993,245,3.4,2024-03-12
1276,38811,891,2.7,2023-03-21
1277,8581,771,1.0,2022-06-23
1278,83191,504,2.5,2022-10-13
1279,1882,337,4.5,2024-09-23
1280,56968,796,1.9,2021-01-30
1281,13261,916,3.5,2025-02-01
1282,38523,209,4.0,2020-08-15
1283,555,251,1.3,2021-01-30
1284,32759,247,1.3,2023-12-11
1285,93945,570,3.6,2023-02-22
1286,37204,511,2.7,2023-03-09
1287,68205,131,1.2,2021-09-11
1288,36902,254,2.2,2020-08-31
1289,45174,839,2.0,2020-08-03
1290,84030,209,4.4,2022-04-30
1291,77699,17,4.8,2024-12-08
1292,36290,554,1.0,2023-05-04
1293,97134,388,1.9,2024-06-01
1294,37590,147,1.9,2021-09-13
1295,38490,139,4.6,2024-08-08
1296,47337,851,1.9,2023-06-04
1297,82895,403,3.6,2024-10-17
1298,25960,299,1.8,2023-05-16
1299,93022,835,2.3,2021-04-03
1300,2861,365,4.1,2025-03-04
1301,55723,421,3.1,2025-03-31
1302,75290,689,3.7,2023-02-06
1303,65489,216,4.5,2023-02-06
1304,33713,826,1.9,2023-04-13
1305,54568,367,4.9,2021-07-02
1306,4367,90,3.0,2024-09-16
1307,71530,629,1.1,2024-06-02
1308,69955,487,1.9,2022-08-03
1309,92109,667,2.6,2022-04-24
1310,17184,617,2.1,2021-10-07
1311,92326,68,4.3,2024-05-29
1312,25073,875,4.4,2022-04-28
1313,71012,126,2.9,2023-11-23
1314,12105,262,1.6,2023-12-11
1315,88538,338,3.4,2024-03-13
1316,74604,768,3.6,2021-12-14
1317,64705,999,2.3,2024-08-08
1318,63123,24,4.8,2024-10-02
1319,50310,735,2.3,2022-05-20
1320,26205,234,1.1,2021-12-24
1321,72051,810,3.5,2024-05-14
1322,91616,425,4.7,2021-04-24
1323,63985,545,1.5,2023-09-19
1324,86758,58,1.6,2020-09-21
1325,11155,480,1.1,2020-11-10
1326,87836,606,3.5,2023-10-15
1327,34747,409,3.3,2025-03-24
1328,49712,451,1.1,2023-12-18
1329,68595,949,2.4,2021-04-05
1330,99586,183,1.9,2022-11-13
1331,86103,395,4.1,2022-08-30
1332,13595,793,3.1,2025-04-29
1333,36258,128,4.8,2022-09-19
1334,74286,302,3.5,2023-08-25
1335,7501,210,3.7,2021-03-07
1336,68919,598,4.6,2024-11-09
1337,96549,582,1.3,2024-11-17
1338,11518,458,1.6,2025-01-20
1339,39424,310,4.1,2020-08-01
1340,25444,341,1.1,2020-08-12
1341,68463,199,4.0,2022-09-24
1342,92462,50,1.8,2024-02-13
1343,26624,310,3.4,2022-04-25
1344,91189,711,2.7,2024-06-17
1345,92936,935,4.2,2020-09-24
1346,97668,621,4.3,2021-09-25
1347,96606,125,4.7,2023-09-23
1348,5808,378,1.4,2021-05-21
1349,52182,58,4.7,2023-12-23
1350,27245,645,3.5,2022-11-18
1351,46934,603,1.7,2024-08-10
1352,15472,830,1.3,2022-06-10
1353,43842,334,4.2,2020-07-31
1354,7755,866,2.3,2024-10-12
1355,48290,555,2.3,2023-10-08
1356,4142,363,1.4,2022-03-08
1357,59745,890,2.3,2022-07-22
1358,98867,719,3.5,2023-11-29
1359,67573,534,1.8,2021-07-17
1360,31683,351,1.3,2024-07-30
1361,32817,842,3.1,2021-04-12
1362,24343,683,4.4,2021-03-13
1363,57158,203,3.2,2023-03-02
1364,82042,645,4.2,2024-07-11
1365,50351,607,4.3,2022-04-21
1366,55702,37,1.4,2024-12-14
1367,80123,236,2.7,2022-04-12
1368,89293,77,2.2,2023-12-31
1369,41748,889,3.3,2021-09-10
1370,40540,479,5.0,2024-07-16
1371,69831,871,3.0,2022-10-22
1372,11098,762,1.8,2023-12-30
1373,87965,897,3.0,2025-05-03
1374,47752,914,3.1,2022-06-20
1375,44656,738,3.4,2020-12-31
1376,59094,451,5.0,2023-08-24
1377,91680,68,2.6,2022-06-15
1378,75491,528,2.4,2022-08-09
1379,68116,955,4.6,2024-06-19
1380,48845,405,4.0,2023-04-04
1381,61448,529,3.8,2021-04-22
1382,22702,236,2.6,2023-03-26
1383,9132,564,3.7,2023-11-04
1384,58160,545,1.0,2022-07-18
1385,51993,388,1.1,2021-04-14
1386,26951,593,4.4,2023-01-07
1387,13574,950,2.3,2023-09-27
1388,19515,637,4.1,2023-02-11
1389,73044,449,3.3,2025-07-07
1390,35296,707,2.7,2021-06-13
1391,54812,64,3.7,2022-04-22
1392,15447,579,2.8,2022-11-14
1393,90289,138,2.0,2022-07-02
1394,36074,175,3.1,2021-07-10
1395,5220,1000,1.0,2021-05-28
1396,88887,837,3.1,2020-10-02
1397,11115,957,3.1,2024-12-13
1398,85464,793,3.3,2025-07-14
1399,68569,745,3.5,2021-06-27
1400,81611,11,3.6,2022-11-29
1401,96461,768,4.3,2024-10-05
1402,99540,163,1.2,2020-08-19
1403,36352,532,1.2,2024-09-03
1404,54718,802,3.8,2022-04-15
1405,78596,784,3.4,2024-08-30
1406,62377,975,4.5,2021-12-04
1407,44088,520,1.3,2024-07-24
1408,45137,569,3.6,2024-04-21
1409,6706,909,1.9,2021-11-07
1410,27549,908,4.2,2020-12-27
1411,55613,170,3.8,2023-10-02
1412,99709,247,2.0,2023-03-15
1413,51978,612,3.1,2022-07-31
1414,25900,735,1.6,2022-04-05
1415,41602,977,4.9,2022-02-06
1416,95778,728,3.3,2023-09-15
1417,71922,790,1.1,2024-09-25
1418,9746,773,4.4,2020-08-13
1419,72525,67,1.0,2024-07-08
1420,33455,361,1.3,2022-04-12
1421,17523,876,2.1,2023-04-16
1422,77541,411,4.0,2020-09-12
1423,28035,376,2.7,2023-11-09
1424,21491,510,3.8,2022-06-15
1425,36047,757,4.7,2025-01-05
1426,8874,755,4.6,2023-04-05
1427,37549,255,1.6,2024-09-20
1428,88825,749,2.6,2021-10-31
1429,21124,289,3.6,2021-02-16
1430,33128,291,4.1,2024-01-11
1431,79056,455,1.9,2021-12-31
1432,88989,204,3.5,2024-04-29
1433,95304,417,1.6,2025-02-14
1434,58988,387,2.8,2025-01-24
1435,88542,87,3.5,2024-06-06
1436,59261,574,4.2,2025-02-27
1437,79323,259,4.4,2023-10-21
1438,55040,989,4.6,2021-01-01
1439,97014,975,1.9,2024-01-23
1440,87459,304,4.0,2024-01-04
1441,95959,256,4.3,2024-09-15
1442,93229,443,2.9,2022-03-28
1443,7335,738,4.6,2023-05-25
1444,21610,574,4.5,2021-11-01
1445,80177,114,4.0,2024-03-31
1446,42683,586,3.2,2020-09-05
1447,29712,306,3.2,2021-04-25
1448,68490,971,1.7,2020-07-21
1449,94407,488,1.3,2024-05-18
1450,8628,718,4.8,2024-09-15
1451,16180,456,3.6,2025-02-28
1452,95119,886,3.7,2020-11-06
1453,80578,944,2.0,2023-07-15
1454,64593,675,1.4,2025-02-18
1455,98039,93,4.8,2024-11-16
1456,8708,720,3.3,2025-04-22
1457,22305,165,2.6,2022-04-16
1458,69524,345,4.1,2024-05-16
1459,35088,913,1.6,2023-02-16
1460,91463,927,4.4,2021-03-21
1461,50149,449,3.0,2020-11-27
1462,48198,265,3.1,2022-10-12
1463,58624,852,2.4,2025-05-03
1464,93368,292,4.6,2023-11-09
1465,78037,672,1.9,2024-11-01
1466,43922,51,4.8,2022-03-18
1467,13211,236,3.2,2023-03-18
1468,72744,365,4.4,2024-06-17
1469,72581,685,4.4,2021-08-19
1470,29835,473,4.3,2021-01-01
1471,27511,564,3.3,2025-03-26
1472,16634,624,4.7,2020-10-17
1473,68100,576,3.5,2021-01-23
1474,50838,779,3.3,2022-03-15
1475,60145,991,4.4,2021-03-25
1476,36850,514,3.3,2020-07-18
1477,66911,638,3.2,2020-09-12
1478,26491,233,4.0,2021-02-21
1479,27202,701,3.0,2022-10-01
1480,43312,395,1.4,2022-10-11
1481,75886,30,2.1,2021-04-19
1482,20420,213,4.9,2023-07-10
1483,91908,565,1.8,2025-01-11
1484,85047,351,3.3,2023-05-14
1485,93963,13,2.8,2024-10-19
1486,46891,408,3.5,2025-01-15
1487,1297,475,3.9,2023-04-22
1488,92285,556,1.1,2022-08-15
1489,98918,555,1.9,2025-04-14
1490,37225,139,4.6,2023-12-31
1491,55251,303,1.3,2022-01-14
1492,18059,185,2.4,2024-02-26
1493,56459,730,4.1,2022-07-30
1494,41051,155,4.5,2020-08-11
1495,66624,35,1.8,2023-10-19
1496,62032,752,3.7,2023-06-05
1497,12979,675,3.3,2025-04-29
